ID,ENGLISH,ITALIAN
IP_SNURRE_20,"You have spent quite some time reading up on his art. It is interesting. Research is the first step to grounded spellcasting after all. But beyond this facade as a dispenser of knowledge, this halfling is also searching for answers to his own questions - namely, what is the nature of power? Politics? The Golden Line?","Hai dedicato molto tempo a studiare le sue opere… È davvero interessante. Dopo tutto, la ricerca rappresenta il primo passo verso un utilizzo efficace delle magie. Ma al di là di questa facciata di dispensatore di conoscenza, questo mezzoratto sta anche cercando risposte alle proprie domande: qual è la vera natura del potere? Qual è il ruolo della politica? E cosa significa la “Linea d’Oro”?"
IP_STEN_5_CON,A boy named after the dwarven word for 'rock'.,Un ragazzo il cui nome deriva dalla parola nanesca che significa “roccia”.
IP_STEN_10,He likes his friends. They're his only friends.,Gli piacciono i suoi amici… Sono gli unici amici che abbia.
IP_STEN_15,"He does have some semblance of opinions around life and love and this city. Yet they are not formulated, nor is he verbose enough to express them properly.","Ha effettivamente alcune opinioni riguardo alla vita, all’amore e a questa città… Tuttavia, queste opinioni non sono ancora state espresse chiaramente, e lui non è abbastanza loquace per farlo in modo appropriato."
IP_STEN_20,He is happy to be here. Truly. This boy is probably the happiest man you have ever met in your entire life.,È felice di essere qui. Davvero. Questo ragazzo è probabilmente l’uomo più felice che abbiate mai incontrato in tutta la vostra vita.
IP_THAL_5_WIS,Oppressive?,Opprimente?
IP_THAL_10,"He is a good landlord. He takes care of his tenants. He makes sure there is a decent amount of service being done, maintenance, safety checkups. He is nowhere near the worst landlord in Tolstad alone.","È un buon proprietario di immobili: si prende cura dei suoi inquilini e si assicura che vengano forniti servizi adeguati, nonché che vengano effettuati controlli di manutenzione e sicurezza. Non è affatto tra i peggiori proprietari di Tolstad."
IP_THAL_15,"Yet he holds the key to shelter, one of the pillars in the hierarchy of needs. There is something inherently oppressive about playing into the system. To profit within it, to a senseless degree.

It is unearned wealth.","Eppure lui possiede la “chiave” per ottenere riparo, uno dei pilastri fondamentali nell’ordine delle esigenze umane. C’è qualcosa di intrinsecamente opprimente nel giocare secondo questo sistema: trarne profitto, in modo del tutto insensato… È una ricchezza non meritata."
IP_THAL_20,Yet he is but a person in the system. Should we limit a private citizen's ability to leverage his investments for profits? Should the free market dictate how and where folk get to live? Is this merman a bad person for playing his hand in a world built upon the whims of Capital? You do not know. But everyone has an opinion.,Eppure non è altro che una persona all’interno di questo sistema. Dovremmo limitare la capacità di un cittadino privato di trarre profitto dai propri investimenti? Dovrebbe essere il libero mercato a decidere come e dove le persone possano vivere? Questo tritone è una cattiva persona solo perché interviene in un mondo costruito sul capriccio del Capitale? Non lo sai… Ma ognuno ha la propria opinione.
IP_TOLI_5_CHA,He's the silent type.,È il tipo silenzioso.
IP_TOLI_10,He thinks before he speaks. He also thinks he's very cool because of this behavior.,Pensa prima di parlare. E crede anche di essere molto figo a causa di questo comportamento.
IP_TOLI_15,"There's an air of superiority in his body language, in his speech, in his <i>tone</i>. He thinks he's above it all. Even his friends. Hopefully he'll stop thinking such things before it bites him in the ass.","C’è un’aria di superiorità nel suo linguaggio del corpo, nel suo modo di parlare, nel suo <i>tono</i>. Pensa di essere al di sopra di tutto, anche dei suoi amici. Speriamo che smetta di pensare in questo modo prima che gli si ritorca contro."
IP_TOLI_20,"Hm. No, he won't. In the direst of times, this kid will be the first one to lean upon his brothers. He's learned to eat that EGO of his when he has to. That's good. A man is made by the toil of his peers. Nothing more, nothing less.","Mhm… No, non lo farà. Nei momenti più difficili, questo ragazzo sarà il primo ad appoggiarsi ai suoi fratelli. Ha imparato a mettere da parte il proprio ego quando è necessario… Questo è positivo. Un uomo si forgia attraverso lo sforzo dei suoi simili… Nient’altro, e non meno."
IP_URTH_5_STR,A cobbler.,Un calzolaio.
IP_URTH_10,There's a sadness in his voice. The type born from years of watching your children go astray.,C’è tristezza nella sua voce… Quel tipo di tristezza che nasce da anni trascorsi a vedere i propri figli andare incontro al fallimento.
IP_URTH_15,You do not believe what he is showing you. Yet you do not wish to even entertain the thought of dismissing the image of his kind smile.,Non credi a ciò che ti sta mostrando… Eppure non vuoi nemmeno prendere in considerazione l’idea di ignorare quell’espressione di suo sorriso gentile.
IP_URTH_20,You will serve him until the day you die.,Lo servirai fino al giorno della tua morte.
IP_NISSE_5_DEX,"This is a shitty kid. But kind of fun, too.","Questo è un ragazzino stupido… Ma anche abbastanza divertente, in un certo senso."
IP_NISSE_10,"If he was your peer growing up, he'd be one of those fucking bullies. That's not really a massive negative on his part- pretty much every well-adjusted kid bullied you.","Se durante l’infanzia fosse stato tuo coetaneo, sarebbe sicuramente diventato uno di quei maledetti bulli. In realtà, questo non rappresenta necessariamente un aspetto negativo per lui: praticamente ogni bambino normale, durante l’adolescenza, tende a bullizzare qualcuno."
IP_NISSE_15,"But he's got some conscience growing inside that skull of his. If he is surrounded by good men, he will turn out fine. If he is surrounded by evil, that is what his life will build.","Ma dentro quella sua testa sta iniziando a svilupparsi una sorta di coscienza. Se sarà circondato da persone buone, andrà tutto bene. Se invece sarà circondato dal male, è proprio questo che ne farà la sua vita."
IP_NISSE_20,"He has talent. Not like yours, gods no, but talent nonetheless. You need to push him towards clericship. Or at the very least some type of path of wizardry. Without it, he will surely end up hurting someone. With it, he might still hurt people, but only in the name of the law.","Ha del talento. Non come il tuo, o divini, ma comunque del talento. Dovete spingerlo verso la carriera di chierico… O almeno verso una qualche strada legata alla magia. Senza questo, sicuramente finirà per fare del male a qualcuno; con questo, forse continuerà comunque a far del male, ma solo nel nome della legge."
IP_VIIRA_5_STR,A traveller. She is not settled here.,Un viaggiatrice… Non è stabilita qui.
IP_VIIRA_10,Her belief is weak. She does not use it. Her religion is power.,La sua fede è debole; non la utilizza affatto. La sua religione… è il potere.
IP_VIIRA_15,"Is she evil? No. Perhaps an arbitrary arm of an institution, but no mere puppet.","È malvagia? No. Forse è solo un strumento utilizzato da un’istituzione, ma di certo non una semplice marionetta."
IP_VIIRA_20,Nothing you can say will sway her. She will play you until the end.,Niente di ciò che potrai dire riuscirà a influenzarla. Continuerà a giocare con te fino alla fine.
IP_VISKEN_5_INT,The pale man handles corpses in a basement. A typical self-employed city contractor.,L’uomo pallido manipola i cadaveri in un seminterrato… Un tipico appaltatore autonomo della città.
IP_VISKEN_10,You remember hearing about this man. He used to be a dentist and a surgeon.,Ricordi di aver sentito parlare di quest’uomo? Un tempo era dentista e chirurgo.
IP_VISKEN_15,"His study into the magical realm is immense. Far beyond your capabilities. Some of these texts he surrounds himself with would suggest he can cast fifth or even sixth level spells. Couldn't be higher, could it?","I suoi studi nel campo della magia sono estremamente approfonditi… Molto al di là delle tue capacità. Alcuni di questi testi suggeriscono che sia in grado di lanciare incantesimi di quinto, se non addirittura di sesto livello. Non potrebbe essere più alto, vero?"
IP_VISKEN_20,"This is an ancient man. One forgotten. Misplaced in time. You may learn much from him, if you stay in his good graces.","Quest’uomo è un antico… un essere dimenticato, perso nel tempo. Potreste imparare molto da lui, se riuscite a guadagnarvi la sua stima."
IP_XERBA_5_CON,"A girl born from an Azgalist wave, in an Azgal household, come from a fallen Azgal state.

She is an Azgalist.","Una ragazza nata durante un’onda di invasori Azgal, in una famiglia Azgal, proviene da uno stato Azgal caduto.  
È una Azgalista."
IP_XERBA_10,"Dangerously shy. She needs good friends and better mentors. That is not you, by the way.","Estremamente timida… Ha bisogno di buoni amici e mentori più competenti. E, a proposito, tu non sei certo una di queste persone."
IP_XERBA_15,"She has a bright future ahead of her, no matter the path she ends up pushed along into. Alas, her agency is nowhere to be found. Not that she is looking for it.","Ha un futuro luminoso davanti a sé, indipendentemente dal percorso che dovrà intraprendere. Purtroppo, la sua volontà sembra essere completamente scomparsa… Non che lei la stia cercando, ovviamente."
IP_XERBA_20,"This is what their movement needs. All movements. A shy and terrified witness who will, at each turn, ask everyone around her to rethink their rash decisions. 

Extremely annoying. But nonetheless... very, very good for society.","Ecco ciò di cui ha bisogno il loro modo di muoversi… Ogni singolo movimento. Una testimone timida e terrorizzata che, ad ogni turno, chiederà a tutti intorno a lei di ripensare alle loro decisioni avventate.

Estremamente fastidiosa… Ma comunque… molto, molto utile per la società."
