F,G2U_ID🔒,OPTIONS🔒,ACTORKEY🔒,ACTORFR🔒,FRENCH🔒,FR COMS🔒,ACTOREN🔒,ENGLISH🔒,NOTES ,DC_JM_EDIT,Date English Modified,,ACTORGE,GERMAN,CF,ACTORSP,SPANISH,CF,ACTORPT,PORTUGUESE,CF,ACTORPL,POLISH,CF,ACTORZH,CHINESE,CF,ACTORJP,Japanese
#3-07_Thekid,TheKid_warmup3.6,-right,gloria,Gloria,"Ahaha, ce serait chouette. Mais la vie des adultes n'est pas si simple.",,Gloria,"Haha, I'd like to, but... Being an adult can be pretty complicated.",,,,,Gloria,"Haha, das würde ich gerne, aber ... Das Erwachsenenleben kann kompliziert sein.",,Gloria,"Ja, ja, me gustaría, pero... Ser un adulto puede ser bastante complicado.",,Gloria,"Haha, eu adoraria, mas... Ser adulta pode ser bem complicado.",,Gloria,"Ha, ha, chciałabym, ale... dorosłość bywa skomplikowana.",,格洛莉亚,哈哈，我倒想。但成年人的生活是很复杂的。,,グロリア,ハハ。そうしたいところだけど…大人には複雑な事情があるのよ。
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Beginning of gym mini-game. 
The kid moves around in the room, look at Gloria, at things in the room...
Coming back to Gloria:",,,,,,,,,,,,,,,,,,,,,,,,,,,,
#3-07_Thekid,TheKid_interrupt_A1,"-auto2
-topright",kidglo,Gamine,J'ai une question :,,Kid,I have a question:,,,,,Kind,Ich hab eine Frage:,,Niña,Tengo una pregunta:,,Menina,Eu tenho uma pergunta:,,Młoda,Mam pytanie:,,小人儿,我有一个问题：,,子供,聞きたいことがあるの。
#3-07_Thekid,TheKid_interrupt_A2,"-auto2
-topright",kidglo,Gamine,Tu préfères les pirates ou les magiciens ?,,Kid,Do you like pirates or magicians better?,,,,,Kind,Magst du lieber Piraten oder Zauberer?,,Niña,¿Te gustan más los piratas o los magos?,,Menina,Você gosta mais de piratas ou mágicos?,,Młoda,"wolisz piratów, czy czarodziejów?",,小人儿,你更喜欢海盗还是魔术师？,,子供,海賊とマジシャン、どっちが好き？
#3-07_Thekid,TheKid_interrupt_B,"-auto2
-right",kidglo,Gamine,Je m'ennuie trooooop !,,Kid,I'm soooo bored!,,,,,Kind,Mir ist sooo langweilig!,,Niña,¡Me aburroooooo!,,Menina,Eu estou tããããão entediada!,,Młoda,Aaaaaale się nudzę!,,小人儿,我好无聊啊！,,子供,つまんなぁぁーいっ！
#3-07_Thekid,TheKid_interrupt_C1,"-auto2
-right",kidglo,Gamine,S'te plait ! Je veux jouer maintenaaant !,,Kid,"Please, I want to play already!",,,,,Kind,"Bitte, ich will endlich spielen!",,Niña,"¡Por favor, quiero jugar ya!",,Menina,"Por favor, eu quero brincar logo!",,Młoda,"Proszę, chcę się wreszcie pobawić!",,小人儿,求你了，我现就想玩！,,子供,ねぇ、早く遊ぼうよ！
#3-07_Thekid,TheKid_interrupt_C2,"-auto2
-botleft",gloria,Gloria,"Ce sera plus très long, promis.",,Gloria,"It won't be much longer, I promise.",,,,,Gloria,"Dauert nicht mehr lange, versprochen.",,Gloria,"No tardaré mucho, lo prometo.",,Gloria,"Não vou demorar muito mais, eu prometo.",,Gloria,"To nie potrwa długo, obiecuję.",,格洛莉亚,马上就好了，我保证。,,グロリア,あと少しよ。約束するから。
#3-07_Thekid,TheKid_interrupt_C3,"-auto2
-right",kidglo,Gamine,"T'as promis de jouer avec moi. T'as dit ""croix de bois, croix de fer !""",,Kid,You promised we'd play. Crossed your heart and hoped to die!,,,,,Kind,"Du hast versprochen, dass wir zusammen spielen. Oder der Blitz soll dich treffen!",,Niña,Me prometiste que jugaríamos. ¡Me lo juraste por Dios!,,Menina,Você prometeu que a gente brincaria. Prometeu de mindinho!,,Młoda,"Obiecałaś, że się pobawimy. Z ręką na sercu, na własne życie!",,小人儿,你还保证过我们可以一起玩的。你曾发誓陪我玩的，否则没有好下场！,,子供,遊ぶって約束したのに。神に誓って命にかけて！
#3-07_Thekid,TheKid_interrupt_C4,"-auto2
-botleft",gloria,Gloria,Attends. J'ai presque fi-,,Gloria,Wait. I'm almost do--,,,,,Gloria,"Moment, gleich gescha...",,Gloria,Un momento. Ya casi he...,,Gloria,Espera. Estou quase pro--,,Gloria,Czekaj. Prawie sko...,,格洛莉亚,等一下。我马上就——,,グロリア,待って。もう終わるから…
,The Kid vanishes. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#3-07_Thekid,TheKid_gone1.1,-auto2,gloria,Gloria,Gamine ?,,Gloria,Kid?,,,,,Gloria,Kleine?,,Gloria,¿Y la niña?,,Gloria,Menina?,,Gloria,Młoda?,,格洛莉亚,小人儿？,,グロリア,おチビちゃん？
,TheKid_gone2.1,-auto2,gloria,Gloria,Où est-ce qu'elle est partie ?,,Gloria,Where did she go? ,,,,,Gloria,Wo ist sie nur hin?,,Gloria,¿Dónde se ha metido?,,Gloria,Para onde ela foi?,,Gloria,Gdzie ona się podziała?,,格洛莉亚,她去哪儿了？,,グロリア,Where did she go? 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#3-08_PartyOn,"It's a special day for Gloria, since Bob convinced the Master to reward her for her good behavior. Bob brings decorations and throws her a party. She's enjoying the moment (food, music, games) on her own, genuinely.
Bob leaves, which allow the kid to arrive. Glo invites her to have fun with her. They enjoy the party until the song kicks in. In a few seconds, Gloria is stunned, knocked out. The kid doesnt understand, is panicking? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Day time, camera position 1. 
Gloria is sleeping in the bed.
After 3s, the cam moves from 1 to 5, then come back to the bed. 2s and:",,,,,,,,,,,,,,,,,,,,,"Day time, camera position 1. 
Gloria is sleeping in the bed.
After 3s, the cam moves from 1 to 5, then come back to the bed. 2s and:"
#3-08_PartyOn,PartyOn_master1.1,-SkinPhone,master,Le Maître,Gloria.,,Master,Gloria.,,,,,Hausherr,Gloria.,,Maestro,Gloria.,,Mestre,Gloria.,,Pan,Glorio.,,主人,格洛莉亚。,,マスター,グロリア。
,,,,,,,,While moving in the bed:,,,,,,,,,,,,,,,,,,,,,While moving in the bed:
#3-08_PartyOn,PartyOn_master2.1,,gloria,Gloria,Uugh.,,Gloria,Uugh.,,,,,Gloria,Ächz.,,Gloria,Agh.,,Gloria,Hããn.,,Gloria,Uuuh.,,格洛莉亚,呃。,,グロリア,うーん。
#3-08_PartyOn,PartyOn_master2.2,"-blank4
-SkinPhone",master,Le Maître,Debout. Il est déjà 11h.,,Master,Wake up. It's 11am already.,,,,,Hausherr,Wach auf. Es ist schon 11 Uhr.,,Maestro,Despierta. Son ya las 11 de la mañana.,,Mestre,Acorde. Já são 11 horas da manhã.,,Pan,Obudź się. Już prawie jedenasta.,,主人,醒醒。已经 11 点了。,,マスター,起きなさい。もう午前11時だよ。
,,,,,,,,"She gets out of the bed, remains sit on it:",,,,,,,,,,,,,,,,,,,,,"She gets out of the bed, remains sit on it:"
#3-08_PartyOn,PartyOn_master3.1,-blank1.5,gloria,Gloria,La nuit a été agitée.,,Gloria,What a restless night.,,,,,Gloria,Was für eine unruhige Nacht.,,Gloria,Menuda nochecita.,,Gloria,Que noite agitada.,,Gloria,Co za niespokojna noc.,,格洛莉亚,真是睡了等于没睡。,,グロリア,全然眠れなかった。
#3-08_PartyOn,PartyOn_master3.2,,gloria,Gloria,Bob a dû me laisser faire la grasse mat'.,,Gloria,Bob must have let me sleep in a little.,,,,,Gloria,Bob hat mich wohl ausschlafen lassen.,,Gloria,Bob debe haberme dejado dormir un poco.,,Gloria,O Bob deve ter me deixado dormir um pouco mais.,,Gloria,Pewnie Bob pozwolił mi trochę dłużej pospać.,,格洛莉亚,一定是鲍勃想让我多睡会儿。,,グロリア,ボブ、今日は長めに寝かせてくれたのね。
#3-08_PartyOn,PartyOn_master3.3,-SkinPhone,master,Le Maître,Vraiment ?,,Master,Did he?,,,,,Hausherr,Hat er das?,,Maestro,"¿Ah, sí?",,Mestre,É mesmo?,,Pan,Doprawdy?,,主人,是吗？,,マスター,そうなのかい？
#3-08_PartyOn,PartyOn_master3.4,-SkinPhone,master,Le Maître,Il aura à en répondre plus tard.,,Master,I'll have a word with him.,,,,,Hausherr,Dann werde ich ein Wort mit ihm reden müssen.,,Maestro,Hablaré con él.,,Mestre,Eu vou ter que conversar com ele.,,Pan,Muszę z nim porozmawiać.,,主人,我找他谈谈。,,マスター,それは一言、言っておかなきゃならないな。
,,,,,,,,"Gloria stands up, looking top:",,,,,,,,,,,,,,,,,,,,,"Gloria stands up, looking top:"
#3-08_PartyOn,PartyOn_master4.1,,gloria,Gloria,"Lâche-le un peu. Il fait de son mieux, d'accord ?",,Gloria,"Get off his back. He's doing his best, okay?",,,,,Gloria,"Lassen Sie ihn in Frieden. Er gibt sein Bestes, okay?!",,Gloria,"Déjelo en paz. Lo hace lo mejor que puede, ¿de acuerdo?",,Gloria,"Não encha o saco dele. Ele está fazendo o seu melhor, ok?",,Gloria,"Nie czepiaj się go. Przecież robi, co może.",,格洛莉亚,别找他麻烦。他已经尽最大努力了，行吗？,,グロリア,放っておいてあげなさいよ。一生懸命やってるんだから。
#3-08_PartyOn,PartyOn_master4.2,-SkinPhone,master,Le Maître,On dirait qu'il te fait son petit effet.,,Master,It seems you've taken a shine to him.,,,,,Hausherr,Du scheinst ihn ja ins Herz geschlossen zu haben.,,Maestro,Parece que le has tomado cariño.,,Mestre,Parece que você está gostando dele.,,Pan,Chyba go polubiłaś.,,主人,你似乎很中意他。,,マスター,ボブのことが気に入ったようだね。
,,,,,,,,As she moves toward the closet:,,,,,,,,,,,,,,,,,,,,,As she moves toward the closet:
#3-08_PartyOn,PartyOn_master5.1,,gloria,Gloria,Il m'écoute. Il tient à moi.,,Gloria,He listens to me. He cares about me. ,,,,,Gloria,Er hört mir zu ... kümmert sich um mich.,,Gloria,Él me escucha. Se preocupa por mí.,,Gloria,Ele me ouve. Ele se importa comigo.,,Gloria,Słucha mnie. Dba o mnie.,,格洛莉亚,他听我说话。他在乎我。,,グロリア,彼は私の話を聞いてくれる。心配もしてくれる。 
#3-08_PartyOn,,,,,,,,She puts her pants on. Meanwhile the master keeps talking:,,,,,,,,,,,,,,,,,,,,,She puts her pants on. Meanwhile the master keeps talking:
#3-08_PartyOn,PartyOn_master6.1,-SkinPhone,master,Le Maître,"Bob est une bonne personne, en effet.",,Master,"Bob is a good man, indeed.",,,,,Hausherr,"Bob ist ein guter Mann, das stimmt.",,Maestro,"Bob es un buen hombre, de hecho.",,Mestre,Bob é mesmo um homem bom.,,Pan,"Zaiste, Bob to dobry człowiek.",,主人,鲍勃的确是个好人。,,マスター,確かにボブは良い男だ。
,,,,,,,,"Once she has her pants, she moves just above the lamb skin on the floor and turn north to say:",,,,,,,,,,,,,,,,,,,,,"Once she has her pants, she moves just above the lamb skin on the floor and turn north to say:"
#3-08_PartyOn,PartyOn_master7.1,-blank1.5,gloria,Gloria,Alors pourquoi tu le traites comme un moins que rien ?,,Gloria,So why don't you treat him with the respect and kindness he deserves?,,,,,Gloria,Und warum behandeln Sie ihn dann nicht mit dem gebührenden Respekt?,,Gloria,¿Así que por qué no le trata con el respeto y la amabilidad que se merece?,,Gloria,Então por que você não o trata com o respeito e a gentileza que ele merece?,,Gloria,"I dlatego postanowiłeś nie traktować go z szacunkiem i dobrocią, na jakie zasługuje.",,格洛莉亚,那你为什么不给他应得的尊重，对他好一点呢？,,グロリア,そう思うなら、もっと敬意を払って、優しく接したらどうなの？
,,,,,,,,The cam turns toward her:,,,,,,,,,,,,,,,,,,,,,The cam turns toward her:
#3-08_PartyOn,PartyOn_master8.1,-SkinPhone,master,Le Maître,Certes. Je le traite sévèrement.,,Master,True. His treatment is quite severe.,,,,,Hausherr,"Ich bin sehr streng zu ihm, das stimmt.",,Maestro,Cierto. Su trato es bastante severo.,,Mestre,É verdade. Eu o trato com severidade.,,Pan,Prawda. Nie traktuję go zbyt łagodnie.,,主人,的确。我对他相当严厉。,,マスター,そうだね。彼にはかなり厳しくあたっている。
#3-08_PartyOn,PartyOn_master8.2,,gloria,Gloria,"""Qui aime bien, châtie bien,"" c'est ça ?",,Gloria,"""Cruel to be kind,"" is that it?",,,,,Gloria,Soll das so was sein wie „Zuckerbrot und Peitsche“?,,Gloria,"""Hay que ser crueles para ser amables"", ¿no?",,Gloria,"""Crueldade para ser gentil"", é isso?",,Gloria,"„Okrucieństwo dla jego dobra”, tak?",,格洛莉亚,“都是为你好”，是不是？,,グロリア,心を鬼にして接してるって訳？
#3-08_PartyOn,PartyOn_master8.3,"-SkinPhone
-blank1.5",master,Le Maître,C'est ce qui marche le mieux avec lui.,,Master,It's what's best for him.,,,,,Hausherr,"Ich tue nur, was für ihn am besten ist.",,Maestro,Es lo mejor para él.,,Mestre,É o melhor para ele.,,Pan,Tak będzie dla niego najlepiej.,,主人,这对他来说是最好的。,,マスター,彼のためを思ってのことだ。
#3-08_PartyOn,PartyOn_master8.4,-SkinPhone,master,Le Maître,"Et avec toi aussi, apparemment.",,Master,"And for you too, apparently.",,,,,Hausherr,"Und für dich auch, wie mir scheint.",,Maestro,"Y para ti también, al parecer.",,Mestre,"E para você também, aparentemente.",,Pan,"Wygląda na to, że dla ciebie również.",,主人,显然对你来说也是如此。,,マスター,それに、君のためにもなっているようだな。
#3-08_PartyOn,PartyOn_master8.5,-SkinPhone,master,Le Maître,Tu t'es beaucoup améliorée depuis ton arrivée.,,Master,You've improved a lot since your arrival.,,,,,Hausherr,Du hast dich sich seit deiner Ankunft drastisch verbessert.,,Maestro,Has mejorado mucho desde tu llegada.,,Mestre,Você melhorou muito desde sua chegada.,,Pan,Widzę poprawę od chwili twojego przybycia.,,主人,你来到这里以后，已经取得了很大进步。,,マスター,ここに来た時と比べて、大分良くなったようだ。
#3-08_PartyOn,PartyOn_master8.6,,gloria,Gloria,"""Mon arrivée ?"" C'est une façon de voir les choses...",,Gloria,"""Arrival?"" I guess that's one way to put it.",,,,,Gloria,Seit meiner „Ankunft“? So kann man das wohl auch nennen.,,Gloria,"""¿Llegada?"". Supongo que esa es una forma de decirlo.",,Gloria,"""Chegada""? Essa é uma forma diferente de encarar as coisas.",,Gloria,"„Przybycia”? Cóż, można to tak ująć.",,格洛莉亚,“来到？”说得我好像是自愿的。,,グロリア,ここに“来た”時ですって？ものは言いようね。
#3-08_PartyOn,PartyOn_master8.7,-SkinPhone,master,Le Maître,J'aimerais récompenser vos efforts.,,Master,I'd like to reward your efforts.,,,,,Hausherr,Ich würde deine Bemühungen gerne belohnen.,,Maestro,Me gustaría recompensarte por tus esfuerzos.,,Mestre,Eu quero recompensar seus esforços.,,Pan,Chcę cię nagrodzić za ten wysiłek.,,主人,我要奖励你付出的努力。,,マスター,努力したご褒美をあげよう。
#3-08_PartyOn,PartyOn_master8.9,,gloria,Gloria,Avec quoi ? Un manuel de philo ? Un sac de billes ?,,Gloria,With what? A philosophy manual? A bag of marbles?,,,,,Gloria,Mit einem Vortrag in Philosophie etwa? Oder einem Beutel Murmeln?,,Gloria,¿Con qué? ¿Con un manual de filosofía? ¿Una bolsa de canicas?,,Gloria,Com o quê? Um manual de filosofia? Bolas de gude?,,Gloria,Czym? Podręcznikiem filozofii? Torbą szklanych kulek?,,格洛莉亚,奖励什么？一本哲学手册？一袋弹珠？,,グロリア,ご褒美って？哲学マニュアル？石の入った袋？
#3-08_PartyOn,PartyOn_master8.10,-SkinPhone,master,Le Maître,"Ce soir, au domaine, j'organise un... rassemblement.",,Master,"Tonight, in the domain, I'm having a... gathering.",changed so the celebration is not just for gloria and we can start theorize on what's going to happen (sadomaso orgy?..),,,,Hausherr,Heute Abend veranstalte ich in meinem Reich eine ... Versammlung.,,Maestro,Esta noche tendré aquí una... reunión.,,Mestre,Hoje à noite vou ter uma... reunião em meus domínios.,,Pan,"Dziś wieczorem, w mych włościach odbędzie się... spotkanie.",,主人,今晚，我要在这儿办一场……聚会。,,マスター,今夜、私の領地で…集まりがあってね。
#3-08_PartyOn,PartyOn_master8.11,-SkinPhone,master,Le Maître,Et tu pourras participer... en quelque sorte.,,Master,And you'll be allowed to participate... after a fashion.,new,,,,Hausherr,Und du bist eingeladen ... in gewisser Weise.,,Maestro,Y tú podrás participar... de alguna manera.,,Mestre,E você vai poder participar... de certa forma.,,Pan,I możesz wziąć w nim udział... jeśli odrobinę się przygotujesz.,,主人,我允许你参加……勉强算是吧。,,マスター,それに君を招待しよう…一応の参加だけだがね。
#3-08_PartyOn,PartyOn_master8.12,,gloria,Gloria,Même si tes potes sont moitié moins flippant que toi... Je crois que je préfère passer mon tour.,,Gloria,Even if your friends are only half as creepy as you... I think I'll pass.,new,,,,Gloria,"Selbst wenn Ihre Freunde nur halb so gruselig sind wie Sie ... Ich glaube, ich passe.",,Gloria,Incluso aunque tus amigos sean solo la mitad de asquerosos que tú... creo que pasaré.,,Gloria,Mesmo que seus amigos não sejam tão esquisitos quanto você... vou deixar para a próxima.,,Gloria,Jeśli twoi znajomi są choć w połowie tak obleśni jak ty... chyba sobie odpuszczę.,,格洛莉亚,就算你那些朋友只有你一半猥琐……我也不会去。,,グロリア,あなたの友達が、あなた程は不気味じゃなかったとしても…お断りするわ。
#3-08_PartyOn,PartyOn_master8.13,-SkinPhone,master,Le Maître,Ne te méprends pas...,,Master,Don't get me wrong...,new,,,,Hausherr,Versteh mich nicht falsch ...,,Maestro,No me malinterpretes...,,Mestre,Não entenda errado...,,Pan,Nie zrozum mnie źle...,,主人,你误会我了……,,マスター,誤解しないでくれ…
#3-08_PartyOn,PartyOn_master8.14,-SkinPhone,master,Le Maître,Je t'offre simplement la chance d'avoir ta propre fête de ton côté.,,Master,I'm merely offering you the chance to have a separate soirée down here.,new,,,,Hausherr,"Ich möchte dir lediglich eine Gelegenheit bieten, hier unten deine eigene Soirée zu veranstalten.",,Maestro,Simplemente te ofrezco la oportunidad de tener una velada aquí abajo.,,Mestre,Estou apenas oferecendo a chance de ter uma festa particular aqui embaixo.,,Pan,"Proponuję ci jedynie oddzielną prywatkę, tu na dole.",,主人,我只是想让你在这里也有机会可以参加派对，热闹一下。,,マスター,私は単に、ここでソワレを開くチャンスをあげているだけだ。
#3-08_PartyOn,PartyOn_master8.15,,gloria,Gloria,Ça m'intéresse pas de savoir ce que des tordus de ton espèce trouvent festif.,,Gloria,I have no interest in what kind of things sickos like you find entertaining. ,new,,,,Gloria,"Was kranke Typen wie Sie unterhaltsam finden, interessiert mich nicht mal ansatzweise.",,Gloria,No me interesa el tipo de cosas que encuentran entretenidas los enfermos como tú.,,Gloria,Eu não tenho interesse no que nojentos como você acham divertido.,,Gloria,"Nie interesuje mnie, co takie pojeby jak ty uznają za rozrywkę.",,格洛莉亚,你这种变态能想出什么好玩儿的事？我完全没兴趣。,,グロリア,あなたみたいな変態が楽しいと思うことに、興味ないから。 
#3-08_PartyOn,PartyOn_master8.16,-SkinPhone,master,Le Maître,Tu serais surprise.,,Master,You'd be surprised.,new,,,,Hausherr,Du würdest dich noch wundern.,,Maestro,Te sorprenderías.,,Mestre,Você se surpreenderia.,,Pan,Byłabyś zaskoczona.,,主人,你会惊喜到的。,,マスター,君は驚くことになるだろう。
#3-08_PartyOn,PartyOn_master8.17,-SkinPhone,master,Le Maître,"Je vais confier à Bob les préparatifs de ta fête. C'est son idée, après tout.",,Master,"I'll be handing off your party preparations to Bob. It's his idea, after all.",new,,,,Hausherr,Ich betraue Bob mit den Vorbereitungen für deine Party. Es war schließlich seine Idee.,,Maestro,"Le pasaré los preparativos de la fiesta a Bob. Al fin y al cabo, es idea suya.",,Mestre,"Deixarei os preparativos da sua festa com o Bob. Foi ideia dele, afinal de contas.",,Pan,Zlecę przygotowania do twojej imprezy Bobowi. W końcu to jego pomysł.,,主人,我会把派对的准备工作交给鲍勃。毕竟是他的主意。,,マスター,パーティーの準備はボブに任せよう。これは彼が言い出したことだからな。
,PartyOn_master8.10_old,-SkinPhone,master,Le Maître,Quelque chose de plus traditionnel : une fête.,,Master,"A celebration, just for you.",,,,,Hausherr,"Mit einer Feier, nur für dich.",,Maestro,"Una celebración, solo para ti.",,Mestre,"Uma comemoração, só para você.",,Pan,"Zorganizuję uroczystość, tylko dla ciebie.",,主人,一场专门为你举行的庆祝会。,,マスター,"A celebration, just for you."
,PartyOn_master8.11_old,,gloria,Gloria,"Une fête...? Genre, vous voulez dire une soirée ?",,Gloria,A celebration? Like... a party?,,,,,Gloria,Mit einer Feier? Einer ... Party?,,Gloria,¿Una celebración? En plan... ¿una fiesta?,,Gloria,Uma comemoração? Tipo... uma festa?,,Gloria,Uroczystość? Czyli.. imprezę?,,格洛莉亚,庆祝会？你说的是……一场派对吗？,,グロリア,A celebration? Like... a party?
,PartyOn_master8.12_old,-SkinPhone,master,Le Maître,"Précisément. Musique, ballons, jeux, nourriture, vin...",,Master,"Precisely. Music, balloons, games, food, wine...",,,,,Hausherr,"Genau. Mit Musik, Ballons, Spielen, Essen, Wein ...",,Maestro,"Exacto. Música, globos, juegos, comida, vino...",,Mestre,"Exatamente. Música, balões, jogos, comida, vinho...",,Pan,"Zgadza się. Z muzyką, balonami, zabawami, jedzeniem, winem...",,主人,正是。音乐、气球、游戏、美食、美酒……,,マスター,"Precisely. Music, balloons, games, food, wine..."
,PartyOn_master8.13_old,,gloria,Gloria,Tu es Lady Diana. Je t'ai dit que je l'admire beaucoup ?,,Gloria,Music and wine? Maybe you're not so bad after all!,,,,,Gloria,Musik und Wein? Vielleicht sind Sie ja doch nicht so übel!,,Gloria,¿Música y vino? ¡Quizás no sea tan malo después de todo!,,Gloria,Música e vinho? Talvez você não seja tão ruim assim!,,Gloria,Muzyka i wino? Jednak nie jesteś aż taki zły!,,格洛莉亚,音乐和美酒？好歹你也不是那么糟糕的人嘛！,,グロリア,Music and wine? Maybe you're not so bad after all!
,PartyOn_master8.14_old,-SkinPhone,master,Le Maître,"Et il y aura également des cadeaux. Avec un peu de chance, vous verrez que je peux me montrer clément.",,Master,"There will be presents, too. And hopefully you'll see I can be merciful.",,,,,Hausherr,"Es wird auch Geschenke geben. Hoffentlich erkennst du dann, dass ich auch gnädig sein kann.",,Maestro,También habrá regalos. Y espero que veas que puedo ser misericordioso.,,Mestre,"Haverá presentes, também. E, com sorte, você verá que eu sei ser piedoso.",,Pan,"Będą też prezenty. Mam nadzieję, że dostrzeżesz, że potrafię być miłosierny.",,主人,到时候还会有礼物。希望你能看出，我也可以是宽大仁慈的人。,,マスター,"There will be presents, too. And hopefully you'll see I can be merciful."
,PartyOn_master8.15_old,-SkinPhone,master,Le Maître,Bob s'occupera de tout. C'est son idée après tout.,,Master,"Bob will take care of everything. It's his idea, after all.",,,,,Hausherr,Bob wird sich um alles kümmern. Es war schließlich auch seine Idee.,,Maestro,Bob se encargará de todo. Al fin y al cabo es idea suya.,,Mestre,"Bob vai cuidar de tudo. A ideia foi dele, afinal de contas.",,Pan,Bob wszystkim się zajmie. W końcu to był jego pomysł.,,主人,鲍勃会安排好一切。毕竟这是他的主意。,,マスター,"Bob will take care of everything. It's his idea, after all."
,PartyOn_master8.16_old,-SkinPhone,master,Le Maître,"Et sa responsabilité, si quelque chose devait mal tourner.",,Master,"And his responsibility, if anything should go wrong.",,,,,Hausherr,"Und falls etwas schiefgeht, mache ich ihn persönlich dafür verantwortlich.",,Maestro,"Y responsabilidad suya, si algo saliera mal.",,Mestre,"E é responsabilidade dele, também, caso algo dê errado.",,Pan,"I to on poniesie odpowiedzialność, jeśli cokolwiek pójdzie nie tak.",,主人,要是出了什么差错，也是他的责任。,,マスター,"And his responsibility, if anything should go wrong."
,The camera moves to pos1 (door),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Bob appears at the bottom of the stairs, out of breath and with arms full of decorations. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
#3-08_PartyOn,PartyOn_bob1.1,,bob,Bob,Bien le bonjour !,,Bob,Hello Gloria!,,,,,Bob,"Hallo, Gloria!",,Bob,"¡Hola, Gloria!",,Bob,"Olá, Gloria!",,Bob,"Cześć, Glorio!",,鲍勃,哈喽，格洛莉亚！,,ボブ,やあ、グロリア！
#3-08_PartyOn,PartyOn_bob2.1,-right,gloria,Gloria,Tu reviens d'où ? T'as l'air essoufflé.,,Gloria,Where were you? You look frazzled. ,,,,,Gloria,Wo warst du denn? Du siehst irgendwie erschöpft aus.,,Gloria,¿Dónde estabas? Pareces agotado.,,Gloria,Onde você estava? Parece esgotado.,,Gloria,Gdzie byłeś? Wyglądasz na zestresowanego.,,格洛莉亚,你去哪儿了？你看起来筋疲力尽。,,グロリア,どこにいたの？疲れてるみたいだけど。 
#3-08_PartyOn,PartyOn_bob2.2,,bob,Bob,"Vraiment ? Oh mon Dieu, désolé. J'ai été tellement occupé à tout rassembler.",,Bob,"Do I? Heavens, you'll have to forgive me. I've been so busy getting everything together.",,,,,Bob,"Ach ja? Oje, bitte verzeih mir. Ich hatte einfach so viel damit zu tun, alles zu organisieren.",,Bob,"¿De verdad? Vaya, tendrás que perdonarme. He estado muy ocupado preparándolo todo.",,Bob,"Pareço? Nossa, me perdoe, Gloria. Eu estive tão ocupado organizando tudo.",,Bob,"Tak? Rety, przepraszam. Byłem bardzo zajęty przygotowaniami.",,鲍勃,是吗？老天，请原谅。我为了搞准备工作忙得不可开交。,,ボブ,そうかい？すまないね。色々準備で忙しくて。
#3-08_PartyOn,PartyOn_bob2.3,-right,gloria,Gloria,Tu veux dire pour la fête ?,,Gloria,You mean for the party? ,,,,,Gloria,Du meinst für die Party?,,Gloria,¿Quieres decir para la fiesta?,,Gloria,"Para a festa, você quer dizer?",,Gloria,Mówisz o imprezie?,,格洛莉亚,你是说派对吗？,,グロリア,準備って、パーティーの？ 
#3-08_PartyOn,PartyOn_bob2.4,,bob,Bob,"Oui, en effet ! J'imagine que le Maître t'a mise au courant.",,Bob,"Yes, indeed! I assume the Master got you up to speed.",,,,,Bob,"Ja, genau! Ich nehme an, der Hausherr hat dir schon alles erzählt?",,Bob,"¡Sí, eso! Supongo que el maestro te puso al día.",,Bob,Isso mesmo! Suponho que o Mestre te explicou.,,Bob,"Tak, zgadza się! Zakładam, że Pan cię o wszystkim poinformował.",,鲍勃,正是！我猜主人应该已经告诉你了。,,ボブ,その通り！マスターから聞いたんだね。
#3-08_PartyOn,PartyOn_bob2.5,,bob,Bob,N'est-il pas merveilleux ? C'était son idée. Parce que tu as été irréprochable.,,Bob,"Isn't he wonderful? It's all his idea, of course. Because you've been so good.",,,,,Bob,"Ist er nicht wundervoll? Es war natürlich alles seine Idee, weil du so brav warst.",,Bob,"¿No es maravilloso? Todo es idea suya, por supuesto. Porque has sido muy buena.",,Bob,"Ele não é incrível? Foi tudo ideia dele, afinal de contas, porque você tem sido tão boa.",,Bob,Czyż nie jest cudowny. To oczywiście jego pomysł. Ponieważ byłaś grzeczna.,,鲍勃,他是不是超级棒？这些当然全都是他的主意。因为你一直都表现得很好。,,ボブ,最高だろう？もちろん、これはマスターのアイディアなんだ。君が良い子にしてたからだよ。
#3-08_PartyOn,PartyOn_bob2.6,-right,gloria,Gloria,La personne vraiment merveilleuse ici c'est le serviteur qui rend son patron un peu plus humain.,,Gloria,"From where I'm sitting, it's his wonderfully kind servant who deserves all the credit.",,,,,Gloria,"Die einzige wundervolle Person, die ich hier sehe, ist der Diener, der seinem Chef einen Hauch von Nettigkeit abgerungen hat.",,Gloria,"Desde aquí, es su sirviente maravillosamente amable quien merece todo el crédito.",,Gloria,"Do meu ponto de vista, é o servo incrivelmente gentil dele que merece todo o crédito.",,Gloria,Z mojej perspektywy to wszystko zasługa jego przemiłego służącego.,,格洛莉亚,在我看来，这全部都是他超级棒的仆人应得的功劳。,,グロリア,私に言わせれば、全部優しい従者のおかげだと思うけど。
